"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"NAP1L1",2.54590601943956e-73,0.479685933553313,0.699,0.691,8.53845960799638e-69,"0","NAP1L1"
"BZW1",3.36770421003767e-73,0.801726463807114,0.543,0.549,1.12946063796243e-68,"0","BZW1"
"SPATA13",7.81070911602141e-72,1.01180488139362,0.26,0.172,2.61955562333126e-67,"0","SPATA13"
"DDX21",1.59524351951899e-71,0.57027592818719,0.605,0.587,5.35012771576279e-67,"0","DDX21"
"CHCHD2",9.77555244269113e-70,0.448792055050617,0.704,0.701,3.27852477822975e-65,"0","CHCHD2"
"CD99",8.45174970210107e-68,0.547378300602196,0.613,0.563,2.83454781509066e-63,"0","CD99"
"SEC61G",1.16673158182635e-65,0.978907644521857,0.471,0.451,3.91298437912923e-61,"0","SEC61G"
"DDIT3",3.59797647385119e-65,1.19109220448836,0.377,0.314,1.20668934980021e-60,"0","DDIT3"
"NR4A2",5.74639111664451e-65,0.727103811167698,0.517,0.447,1.92722465270023e-60,"0","NR4A2"
"SNU13",7.5440712366119e-65,0.986676736030829,0.512,0.517,2.5301306113349e-60,"0","SNU13"
"MAPK6",4.43300541436201e-64,1.61903275080965,0.288,0.221,1.48674135586873e-59,"0","MAPK6"
"RHBDD2",6.81599114888527e-64,1.35559738503534,0.277,0.202,2.28594711151314e-59,"0","RHBDD2"
"C1orf162",1.29086224754475e-62,0.765334218441291,0.264,0.173,4.32929380581559e-58,"0","C1orf162"
"LRRC75A",1.78108212200241e-62,1.40796053230803,0.262,0.188,5.97339322077168e-58,"0","LRRC75A"
"TAGLN2",4.80064169589077e-62,0.379518623848837,0.682,0.66,1.61003921196785e-57,"0","TAGLN2"
"TMA7",8.83468012995718e-62,0.395347923869594,0.749,0.757,2.96297502198504e-57,"0","TMA7"
"HMGN3",1.24760932932187e-61,1.41166056065606,0.355,0.31,4.18423216867968e-57,"0","HMGN3"
"STMN1",1.96118141470471e-61,0.582948254071571,0.328,0.241,6.57741022863665e-57,"0","STMN1"
"ATP5ME",1.12975792166547e-59,0.685976515031109,0.546,0.544,3.78898211768167e-55,"0","ATP5ME"
"NDEL1",5.68906639848396e-59,1.32814620304972,0.261,0.189,1.90799908872355e-54,"0","NDEL1"
"IL4R",5.80110523294793e-57,1.29848983534694,0.265,0.194,1.94557467302608e-52,"0","IL4R"
"CYSTM1",6.92201972225424e-57,0.891591776116673,0.287,0.217,2.32150697444963e-52,"0","CYSTM1"
"TMEM14C",2.37990012418722e-56,1.20411065289594,0.378,0.338,7.98170903649909e-52,"0","TMEM14C"
"SYTL3",1.14947808656175e-52,0.468763846808188,0.348,0.257,3.85511960671081e-48,"0","SYTL3"
"SUB1",2.52267259839924e-52,0.491997694682689,0.619,0.646,8.46053936051136e-48,"0","SUB1"
"TFG",2.76281161270238e-52,1.3861688751779,0.307,0.258,9.26591758668125e-48,"0","TFG"
"TP53BP2",3.0495380320649e-52,1.41315057430568,0.256,0.193,1.02275406519392e-47,"0","TP53BP2"
"NDUFAF3",6.07064975018728e-52,1.37811602152691,0.34,0.301,2.03597451321781e-47,"0","NDUFAF3"
"NEDD9",7.47086951829613e-52,1.08287230502595,0.281,0.213,2.50558021904616e-47,"0","NEDD9"
"DDAH2",1.02463412166066e-51,1.10528350778731,0.328,0.268,3.43641791722551e-47,"0","DDAH2"
"TRMT112",1.91104941062581e-51,0.727391981444009,0.531,0.548,6.40927751335685e-47,"0","TRMT112"
"SOX4",2.87010249857415e-51,1.08030654010311,0.319,0.247,9.625749759718e-47,"0","SOX4"
"KMT2E",2.51799170731076e-50,0.660364057462466,0.558,0.588,8.44484058797883e-46,"0","KMT2E"
"ROMO1",1.60215498681038e-48,0.930763742526419,0.448,0.439,5.37330739476466e-44,"0","ROMO1"
"SLC25A3",9.37420398631485e-47,0.563757917951723,0.607,0.638,3.14392053293028e-42,"0","SLC25A3"
"CAST",3.16560245747798e-46,0.538381060133437,0.574,0.577,1.06167975218896e-41,"0","CAST"
"FAM96B",4.28095663661549e-46,1.12212427045778,0.4,0.39,1.4357472367881e-41,"0","FAM96B"
"DNAJC1",6.3625327654782e-43,1.19058414507318,0.329,0.29,2.13386623888608e-38,"0","DNAJC1"
"PPP1R15A",7.6910649708821e-43,0.255829067960299,0.742,0.739,2.57942936993444e-38,"0","PPP1R15A"
"TSTD1",2.42113239778163e-41,1.09110860079961,0.334,0.294,8.11999383568002e-37,"0","TSTD1"
"ATP6V0E1",3.28890952345506e-41,0.567991122383112,0.554,0.583,1.10303447597636e-36,"0","ATP6V0E1"
"UBE2D3",3.56530525805461e-41,0.439701208546827,0.624,0.686,1.19573207744636e-36,"0","UBE2D3"
"EPB41L4A-AS1",5.07553139718784e-41,1.24498661312846,0.322,0.285,1.70223171998886e-36,"0","EPB41L4A-AS1"
"NSA2",1.81458118233289e-40,0.7642763737177,0.509,0.533,6.08574236930804e-36,"0","NSA2"
"SNHG8",1.54260223313044e-39,0.683602324007561,0.51,0.526,5.17357936947288e-35,"0","SNHG8"
"COX8A",4.98672611892403e-39,0.486260290520365,0.583,0.602,1.67244820576474e-34,"0","COX8A"
"EIF1AX",1.25264495054439e-38,0.795350995364971,0.476,0.492,4.20112063513579e-34,"0","EIF1AX"
"BST2",9.13050618887312e-38,0.669604405087871,0.446,0.419,3.06218916562427e-33,"0","BST2"
"FOSL2",6.54848448826854e-37,0.554962891387073,0.387,0.343,2.1962307276755e-32,"0","FOSL2"
"DNAJC19",1.2641143909926e-36,1.46234323312377,0.282,0.247,4.23958684451098e-32,"0","DNAJC19"
"MRPS6",2.95131496272784e-36,1.43233612319192,0.298,0.263,9.89812012199662e-32,"0","MRPS6"
"COX6A1",3.22541979733917e-36,0.487474980337391,0.582,0.602,1.08174129163161e-31,"0","COX6A1"
"RSL24D1",3.86624015205781e-36,0.877398188980551,0.438,0.449,1.29665962219715e-31,"0","RSL24D1"
"IFNGR2",4.78712679175232e-36,1.20176224281695,0.28,0.237,1.60550658341789e-31,"0","IFNGR2"
"ERLEC1",2.16571816601426e-34,0.300191126365,0.168,0.28,7.26338558517863e-30,"0","ERLEC1"
"TMEM14B",3.09133463076339e-34,0.253964681761585,0.21,0.344,1.03677180846543e-29,"0","TMEM14B"
"CCNI",1.11601183854111e-33,0.322681403048406,0.674,0.694,3.74288050409916e-29,"0","CCNI"
"THOC7",5.04836526798951e-33,0.28398618412216,0.161,0.271,1.69312074357832e-28,"0","THOC7"
"YAF2",2.58318953758438e-32,1.29887752238679,0.273,0.237,8.66350107115048e-28,"0","YAF2"
"TMEM208",2.76513263021541e-32,0.350990905954745,0.155,0.261,9.27370181521643e-28,"0","TMEM208"
"SBDS",2.47995168730718e-31,0.715175509801625,0.459,0.475,8.31726196889082e-27,"0","SBDS"
"TRIR",4.10798281360155e-31,0.540288857102931,0.543,0.592,1.37773527602569e-26,"0","TRIR"
"SRRM1",4.6847963449918e-31,0.500274374705834,0.578,0.624,1.57118699818335e-26,"0","SRRM1"
"AIMP1",2.02594337585624e-30,0.334667494163829,0.169,0.279,6.79460889394665e-26,"0","AIMP1"
"TDG",2.08565498560121e-30,0.288675496122756,0.17,0.277,6.99486969070934e-26,"0","TDG"
"ATP5MD",7.99478410816783e-30,0.580804290050237,0.495,0.518,2.68129069419733e-25,"0","ATP5MD"
"CLNS1A",8.1428731668743e-30,0.265377435284583,0.154,0.255,2.7309568027063e-25,"0","CLNS1A"
"LDHB",1.40831350776016e-29,0.618636698945568,0.474,0.482,4.72320184232603e-25,"0","LDHB"
"GTF2A2",1.95723208049889e-29,0.270659428603171,0.189,0.305,6.56416495157716e-25,"0","GTF2A2"
"TMEM179B",1.5339048655199e-28,0.317740753815664,0.153,0.254,5.14441013798064e-24,"0","TMEM179B"
"NDUFA1",5.56090015398963e-28,0.499790722693443,0.537,0.571,1.86501469364504e-23,"0","NDUFA1"
"ZNRD1",8.08333131280811e-28,0.267754491190951,0.155,0.25,2.71098765568958e-23,"0","ZNRD1"
"FXR1",2.59219404166803e-27,0.742692030325317,0.428,0.444,8.69370037694623e-23,"0","FXR1"
"PFDN2",2.65649494827166e-27,0.933206327601169,0.376,0.381,8.90935275751349e-23,"0","PFDN2"
"SPCS1",7.16348131553592e-26,0.784834299341553,0.445,0.476,2.40248836360444e-21,"0","SPCS1"
"VAMP8",8.33371677786626e-26,0.664226012481469,0.394,0.374,2.79496193296079e-21,"0","VAMP8"
"H2AFZ",7.11932906659394e-24,0.536046804047565,0.601,0.647,2.38768058235428e-19,"0","H2AFZ"
"SERP1",7.93908579244674e-24,0.340166450069945,0.612,0.666,2.66261059307079e-19,"0","SERP1"
"TOMM20",8.5939144205662e-24,0.597425080354326,0.504,0.555,2.88222701836949e-19,"0","TOMM20"
"NDUFB2",1.40815950809444e-23,0.666157718151676,0.476,0.507,4.72268535824713e-19,"0","NDUFB2"
"MRPL57",1.54923868135757e-23,0.357553581116357,0.22,0.34,5.19583668953702e-19,"0","MRPL57"
"HSP90B1",2.69699079133277e-23,0.406653450708145,0.577,0.595,9.04516771597184e-19,"0","HSP90B1"
"TMOD3",3.21588583941662e-23,0.868386105118568,0.368,0.366,1.07854379282354e-18,"0","TMOD3"
"TXNL4A",1.18726693515193e-22,0.355049731742947,0.187,0.289,3.98185584711255e-18,"0","TXNL4A"
"AMD1",1.27230993879812e-22,0.720977410648322,0.48,0.527,4.26707307274112e-18,"0","AMD1"
"TOMM22",1.72406451355821e-22,0.348697263286702,0.185,0.285,5.78216756557153e-18,"0","TOMM22"
"DDX24",2.24583432434076e-22,0.338517833750595,0.624,0.681,7.53207915697404e-18,"0","DDX24"
"TMCO1",5.61473034015602e-22,0.269792035292007,0.25,0.375,1.88306826148153e-17,"0","TMCO1"
"SNRPD2",5.25676342554767e-21,0.540781395306462,0.533,0.587,1.76301331766018e-16,"0","SNRPD2"
"SELENOW",6.8249457324153e-21,0.437172367867802,0.487,0.501,2.28895029973744e-16,"0","SELENOW"
"SMIM26",8.59569528765409e-21,1.05534474829797,0.345,0.354,2.88282428557343e-16,"0","SMIM26"
"TXNL1",2.5280084836816e-20,0.286819753315999,0.213,0.321,8.47843485257136e-16,"0","TXNL1"
"ELOC",3.35003856511582e-20,0.816814027263327,0.398,0.421,1.12353593396854e-15,"0","ELOC"
"CDC42",4.72321328952144e-20,0.288177795729564,0.649,0.718,1.5840712730397e-15,"0","CDC42"
"TANK",6.26159062016047e-20,0.906425549579649,0.355,0.361,2.10001226218942e-15,"0","TANK"
"CMC2",9.64515228529999e-20,0.292743041428043,0.176,0.265,3.23479117344391e-15,"0","CMC2"
"SRP19",1.37711109374671e-19,0.285583116532025,0.204,0.304,4.61855518620772e-15,"0","SRP19"
"RNF7",1.84343551491178e-19,0.314301266617188,0.266,0.396,6.18251402991114e-15,"0","RNF7"
"FRG1",1.88097424652153e-19,0.448593506887569,0.195,0.295,6.30841142798392e-15,"0","FRG1"
"FAM204A",1.97776238469359e-19,0.301267740955655,0.205,0.307,6.63301948578535e-15,"0","FAM204A"
"SNHG9",3.5603127064846e-19,1.15465728097113,0.277,0.26,1.1940576755008e-14,"0","SNHG9"
"OSTF1",5.8513885519072e-19,0.795250780312536,0.331,0.326,1.96243869253864e-14,"0","OSTF1"
"ATP6V0B",7.56473058447917e-19,0.430988379759731,0.438,0.456,2.53705934342262e-14,"0","ATP6V0B"
"PCNP",9.42051582683651e-19,0.282601471741504,0.243,0.359,3.15945259800443e-14,"0","PCNP"
"AP2B1",3.64904373560453e-18,0.327250947804612,0.188,0.279,1.22381628804705e-13,"0","AP2B1"
"NENF",2.31213945280958e-17,1.03137623881088,0.31,0.31,7.75445329683276e-13,"0","NENF"
"UFC1",1.9725452954801e-16,0.309118106830653,0.266,0.386,6.61552241198115e-12,"0","UFC1"
"SAT2",3.22924396666972e-16,0.458467924693325,0.182,0.269,1.08302384154169e-11,"0","SAT2"
"MIER1",3.73990708583464e-16,0.768834631017165,0.381,0.402,1.25429003844722e-11,"0","MIER1"
"VPS28",6.35687088808612e-16,0.760195298322015,0.4,0.437,2.13196735844632e-11,"0","VPS28"
"YWHAG",1.36724717314522e-15,0.301924007820104,0.2,0.289,4.58547356929443e-11,"0","YWHAG"
"ACBD3",2.13706643439964e-15,1.00351880957218,0.327,0.339,7.16729340768952e-11,"0","ACBD3"
"ATP5F1C",3.40894983243288e-15,0.754721589477913,0.373,0.396,1.14329359480134e-10,"0","ATP5F1C"
"ATRAID",3.42272948390665e-15,0.413571613546084,0.232,0.336,1.14791501431261e-10,"0","ATRAID"
"COPS2",1.01812132917594e-14,0.406482925705482,0.205,0.296,3.41457531379025e-10,"0","COPS2"
"NAA10",1.44345145615158e-14,0.477409421819159,0.173,0.252,4.84104749364117e-10,"0","NAA10"
"COX20",2.02082855655905e-14,0.991132373703399,0.32,0.328,6.77745481298775e-10,"0","COX20"
"ESD",7.71068563543264e-14,0.399224737005994,0.188,0.27,2.5860097484114e-09,"0","ESD"
"DYNC1I2",8.21924561386643e-14,0.358285871174384,0.223,0.316,2.75657059397852e-09,"0","DYNC1I2"
"CGGBP1",9.16526357516789e-14,0.378376532673638,0.219,0.313,3.07384609783981e-09,"0","CGGBP1"
"SARS",9.76127793464923e-14,0.547472243338437,0.193,0.279,3.27373739372266e-09,"0","SARS"
"RNF115",9.80438691592874e-14,1.0619425852896,0.266,0.258,3.28819528386418e-09,"0","RNF115"
"ATP5PB",1.07443663250965e-13,0.309105544908021,0.268,0.383,3.60344557811087e-09,"0","ATP5PB"
"DNAJC3",1.15230696201413e-13,0.342689698471576,0.199,0.283,3.86460708920299e-09,"0","DNAJC3"
"CCDC88A",1.29317680709913e-13,0.727837125844929,0.265,0.243,4.33705637564905e-09,"0","CCDC88A"
"ARMCX3",2.26541191875563e-13,0.885331218412106,0.306,0.309,7.59773849312265e-09,"0","ARMCX3"
"TSC22D1",2.28691295647781e-13,0.917747714782257,0.255,0.233,7.66984867343528e-09,"0","TSC22D1"
"COX6B1",5.03463274494136e-13,0.293117812785383,0.589,0.641,1.68851512999843e-08,"0","COX6B1"
"BNIP3L",5.51549796150004e-13,0.659702458066098,0.335,0.341,1.84978770632788e-08,"0","BNIP3L"
"NDUFC1",6.66732190880321e-13,0.303373016801376,0.243,0.34,2.23608642177442e-08,"0","NDUFC1"
"PPIL4",8.35730252025221e-13,0.371079246426583,0.181,0.257,2.80287211924219e-08,"0","PPIL4"
"CIRBP",1.04587601972801e-12,0.311549362349559,0.592,0.654,3.50765899496379e-08,"0","CIRBP"
"IDH3G",1.40163161802583e-12,0.525232402930476,0.174,0.25,4.70079212053502e-08,"0","IDH3G"
"MIF",1.46672163925419e-12,0.427494992315845,0.209,0.296,4.91909103373069e-08,"0","MIF"
"TMEM219",1.56628101537946e-12,0.466723623821542,0.224,0.322,5.25299326937962e-08,"0","TMEM219"
"CKS2",1.82261330571704e-12,0.99333934078801,0.277,0.267,6.1126805047138e-08,"0","CKS2"
"DCTN3",2.01398519958455e-12,0.40299487891907,0.217,0.309,6.75450356236667e-08,"0","DCTN3"
"NDUFA12",6.0681993955497e-12,0.392062324056812,0.235,0.33,2.03515271327946e-07,"0","NDUFA12"
"PYURF",9.31810472032945e-12,0.42209528904559,0.224,0.315,3.12510596110409e-07,"0","PYURF"
"RBM22",1.22424551721253e-11,0.424704004437736,0.185,0.259,4.10587461562738e-07,"0","RBM22"
"COQ10B",2.09796429373186e-11,0.263245395637302,0.206,0.284,7.03615264831791e-07,"0","COQ10B"
"SNW1",2.96652689943314e-11,0.343970514635882,0.263,0.368,9.94913791531887e-07,"0","SNW1"
"CAMLG",4.46112428787887e-11,0.436754253501692,0.242,0.339,1.49617186366882e-06,"0","CAMLG"
"GNG5",5.44190787642355e-11,0.370334603188969,0.476,0.518,1.82510706359493e-06,"0","GNG5"
"DHRS7",6.9922511897573e-11,0.683496871353527,0.349,0.367,2.3450612040208e-06,"0","DHRS7"
"MAPK1",7.98477456547692e-11,0.862070928324982,0.279,0.278,2.67793369376965e-06,"0","MAPK1"
"RNF181",1.40088430723445e-10,0.452557985669209,0.214,0.299,4.6982857896029e-06,"0","RNF181"
"MRPS36",1.47959629667313e-10,0.567022565704352,0.191,0.268,4.96227005978236e-06,"0","MRPS36"
"ILF2",1.64648367076872e-10,0.422137121377025,0.225,0.313,5.52197693502414e-06,"0","ILF2"
"BLOC1S6",3.37438529942347e-10,0.281062066809074,0.244,0.332,1.13170134172064e-05,"0","BLOC1S6"
"MRPL33",1.60991764937548e-09,0.836047917104825,0.341,0.371,5.39934181247548e-05,"0","MRPL33"
"SAR1A",2.33665800851409e-09,0.431327948114155,0.231,0.317,7.83668362895455e-05,"0","SAR1A"
"COX7B",3.37419776453848e-09,0.448147604652822,0.474,0.532,0.000113163844627092,"0","COX7B"
"NBDY",4.29665623064372e-09,0.6274503485972,0.182,0.252,0.000144101256663329,"0","NBDY"
"GTF2B",4.8225192568434e-09,0.875933036850993,0.291,0.298,0.000161737650836014,"0","GTF2B"
"PHPT1",7.80661292999671e-09,0.398513875609117,0.26,0.352,0.00026181818444623,"0","PHPT1"
"POLE3",8.43254190000591e-09,0.553934063217288,0.198,0.27,0.000282810590242398,"0","POLE3"
"FAM162A",9.5196961358299e-09,0.455953424341247,0.203,0.276,0.000319271569003463,"0","FAM162A"
"POMP",1.9721644596686e-08,0.444393574940328,0.448,0.499,0.000661424516483657,"0","POMP"
"CTNNB1",4.92647260326194e-08,0.911076259541737,0.326,0.353,0.00165224038168199,"0","CTNNB1"
"NOL7",5.11862416664124e-08,0.312351278213436,0.306,0.416,0.00171668417300814,"0","NOL7"
"PSMA3",6.72689092813683e-08,0.495347965419736,0.239,0.325,0.00225606467947853,"0","PSMA3"
"DNAJB6",7.49609336785921e-08,0.25851517577787,0.545,0.623,0.00251403979371262,"0","DNAJB6"
"CHMP3",7.99140038650824e-08,0.410476084403582,0.219,0.293,0.00268015586162714,"0","CHMP3"
"GSTO1",2.08825950673168e-07,0.3170709842536,0.271,0.357,0.00700360473367671,"0","GSTO1"
"SNHG7",2.28899605707872e-07,0.475638139587843,0.271,0.365,0.00767683497623062,"0","SNHG7"
"KRT10",2.40202746475369e-07,0.708414545264881,0.378,0.429,0.00805591971129091,"0","KRT10"
"PPP3CA",3.68719092561484e-07,0.764312342438111,0.316,0.339,0.012366100926327,"0","PPP3CA"
"WDR45B",3.70110784590854e-07,0.964185058853696,0.257,0.266,0.0124127754936081,"0","WDR45B"
"UQCRFS1",4.70141213114508e-07,0.562361878472277,0.229,0.311,0.0157675960054344,"0","UQCRFS1"
"RTRAF",4.89886621231766e-07,0.363624758605876,0.315,0.428,0.016429817502871,"0","RTRAF"
"MRPL52",5.037482564203e-07,0.861857780861189,0.311,0.338,0.016894709023824,"0","MRPL52"
"SH3GLB1",8.68198169363139e-07,0.519824075912629,0.379,0.424,0.0291176302041009,"0","SH3GLB1"
"CCL5",0,4.70749734937259,0.977,0.137,0,"1","CCL5"
"NKG7",0,5.28477810619586,0.885,0.07,0,"1","NKG7"
"GZMA",0,3.94862410090609,0.819,0.085,0,"1","GZMA"
"GZMH",0,5.25406260590145,0.695,0.035,0,"1","GZMH"
"GZMB",0,4.35537628045054,0.709,0.06,0,"1","GZMB"
"CD2",0,2.41442272239831,0.826,0.2,0,"1","CD2"
"CD3D",0,2.44637943935459,0.787,0.186,0,"1","CD3D"
"CD3E",0,2.45194586573998,0.749,0.17,0,"1","CD3E"
"CD3G",0,2.68687516872359,0.739,0.163,0,"1","CD3G"
"CST71",0,2.58774147198126,0.767,0.196,0,"1","CST7"
"IL32",0,2.07795208083409,0.854,0.297,0,"1","IL32"
"CCL41",0,1.36399054672895,0.822,0.271,0,"1","CCL4"
"CD7",0,2.58144660216902,0.702,0.156,0,"1","CD7"
"CD8A",0,5.04131603280872,0.567,0.03,0,"1","CD8A"
"PRF1",0,4.54919787443229,0.565,0.045,0,"1","PRF1"
"CTSW",0,4.04125405960804,0.583,0.064,0,"1","CTSW"
"TRBC2",0,2.07431970731912,0.724,0.221,0,"1","TRBC2"
"GZMK",0,5.5270694437654,0.516,0.026,0,"1","GZMK"
"GZMM",0,3.79610258983671,0.553,0.07,0,"1","GZMM"
"HCST",0,2.12124697970098,0.829,0.35,0,"1","HCST"
"TRAC",0,1.95962570108921,0.669,0.211,0,"1","TRAC"
"KLRD1",0,5.32580207202057,0.481,0.026,0,"1","KLRD1"
"ETS1",0,1.7586044817019,0.802,0.352,0,"1","ETS1"
"APOBEC3G",0,3.24518955178934,0.587,0.138,0,"1","APOBEC3G"
"CD96",0,2.68385463621156,0.559,0.112,0,"1","CD96"
"IFNG",0,4.10194024663995,0.493,0.048,0,"1","IFNG"
"RUNX3",0,2.29056152077426,0.72,0.278,0,"1","RUNX3"
"TRBC1",0,2.16671392354714,0.522,0.114,0,"1","TRBC1"
"TRGC2",0,4.45463187158171,0.427,0.028,0,"1","TRGC2"
"ARL4C",0,1.77268307190739,0.714,0.316,0,"1","ARL4C"
"CD8B",0,4.76330453931213,0.413,0.022,0,"1","CD8B"
"SYTL31",0,1.85285573039932,0.612,0.222,0,"1","SYTL3"
"LINC01871",0,3.32940450496932,0.442,0.054,0,"1","LINC01871"
"GNLY",0,4.93056127861712,0.452,0.064,0,"1","GNLY"
"GIMAP7",0,2.30080107708957,0.52,0.139,0,"1","GIMAP7"
"PTPRC",0,1.39950805006881,0.957,0.58,0,"1","PTPRC"
"FYB1",0,0.889905727888445,0.693,0.316,0,"1","FYB1"
"CXCR4",0,1.10783268986279,0.849,0.476,0,"1","CXCR4"
"ACAP1",0,1.79309341689408,0.631,0.26,0,"1","ACAP1"
"FYN",0,1.77823758321947,0.657,0.29,0,"1","FYN"
"LCK",0,2.15450501101647,0.504,0.138,0,"1","LCK"
"RARRES3",0,2.22512477533005,0.625,0.259,0,"1","RARRES3"
"EVL",0,1.87903271788578,0.664,0.305,0,"1","EVL"
"CD52",0,1.39958232608413,0.815,0.457,0,"1","CD52"
"CORO1A",0,1.29595636123952,0.736,0.38,0,"1","CORO1A"
"DUSP2",0,1.87805747773634,0.735,0.38,0,"1","DUSP2"
"CD247",0,2.4895916652934,0.469,0.116,0,"1","CD247"
"SAMD3",0,4.17302794765478,0.376,0.026,0,"1","SAMD3"
"ID21",0,1.44029056958412,0.822,0.475,0,"1","ID2"
"LAG3",0,3.571571852998,0.392,0.05,0,"1","LAG3"
"PARP8",0,2.31512938713915,0.489,0.148,0,"1","PARP8"
"GIMAP4",0,2.29470231583944,0.473,0.138,0,"1","GIMAP4"
"IKZF3",0,1.68025025488757,0.568,0.24,0,"1","IKZF3"
"CYTIP",0,1.06116084088124,0.72,0.394,0,"1","CYTIP"
"HLA-F",0,1.63695084369144,0.683,0.364,0,"1","HLA-F"
"CLEC2D",0,1.78742515047875,0.522,0.205,0,"1","CLEC2D"
"SH2D1A",0,2.72314559705476,0.394,0.077,0,"1","SH2D1A"
"PTPN22",0,2.2257592199308,0.461,0.147,0,"1","PTPN22"
"SYNE2",0,1.25125673377112,0.649,0.335,0,"1","SYNE2"
"RNF213",0,1.38877813066348,0.786,0.479,0,"1","RNF213"
"PYHIN1",0,2.80400547231009,0.381,0.076,0,"1","PYHIN1"
"KIAA1551",0,1.36408391131465,0.704,0.402,0,"1","KIAA1551"
"PRDM1",0,1.43527711164877,0.546,0.245,0,"1","PRDM1"
"IKZF1",0,1.31636200245794,0.647,0.346,0,"1","IKZF1"
"IL2RG",0,1.46297098281415,0.552,0.252,0,"1","IL2RG"
"CCL4L21",0,1.91958413883548,0.472,0.174,0,"1","CCL4L2"
"SLFN5",0,1.94994784975878,0.532,0.235,0,"1","SLFN5"
"GPR171",0,2.56932327352208,0.367,0.072,0,"1","GPR171"
"LCP1",0,0.713092352246559,0.796,0.502,0,"1","LCP1"
"CD48",0,1.03668214155898,0.714,0.421,0,"1","CD48"
"EMB",0,1.70823193574309,0.532,0.243,0,"1","EMB"
"OXNAD1",0,2.17571270355108,0.402,0.118,0,"1","OXNAD1"
"CLEC2B",0,1.53223510475128,0.631,0.348,0,"1","CLEC2B"
"SKAP1",0,1.76688031234862,0.427,0.146,0,"1","SKAP1"
"XCL2",0,5.50434483116755,0.293,0.013,0,"1","XCL2"
"ITGA1",0,2.83670161243455,0.343,0.075,0,"1","ITGA1"
"DOK2",0,1.87237587126109,0.45,0.184,0,"1","DOK2"
"PAXX",0,1.92341352907429,0.504,0.239,0,"1","PAXX"
"TBC1D10C",0,1.91198669385866,0.419,0.155,0,"1","TBC1D10C"
"GBP5",0,1.62620875579749,0.409,0.146,0,"1","GBP5"
"TUBA4A",0,1.507937220373,0.578,0.315,0,"1","TUBA4A"
"CRTAM",0,4.77117908199159,0.289,0.026,0,"1","CRTAM"
"HOPX",0,2.56416884838792,0.337,0.076,0,"1","HOPX"
"CYTOR",0,1.34949947805048,0.565,0.304,0,"1","CYTOR"
"DUSP4",0,1.87181850587798,0.426,0.166,0,"1","DUSP4"
"RAB27A",0,1.7468878280152,0.433,0.173,0,"1","RAB27A"
"MIAT",0,2.486166232428,0.336,0.079,0,"1","MIAT"
"PPP2R5C",0,1.43979052804762,0.671,0.416,0,"1","PPP2R5C"
"SPOCK2",0,1.29596438364363,0.438,0.183,0,"1","SPOCK2"
"STK17A",0,0.956979557111757,0.709,0.454,0,"1","STK17A"
"IL2RB",0,2.50866847386072,0.322,0.068,0,"1","IL2RB"
"PTPN7",0,1.65641081456089,0.461,0.209,0,"1","PTPN7"
"AAK1",0,1.30416149179249,0.577,0.325,0,"1","AAK1"
"THEMIS",0,2.86929070479014,0.298,0.05,0,"1","THEMIS"
"CASP8",0,1.7253452653503,0.453,0.207,0,"1","CASP8"
"AKNA",0,1.70354439985492,0.469,0.223,0,"1","AKNA"
"ITGAL",0,2.0116400846657,0.367,0.126,0,"1","ITGAL"
"PDE4D",0,1.98635648921736,0.381,0.144,0,"1","PDE4D"
"CNOT6L",0,1.46174888494286,0.555,0.321,0,"1","CNOT6L"
"PIK3R1",0,1.32854816258978,0.636,0.403,0,"1","PIK3R1"
"PRKCH",0,2.00847284683653,0.358,0.125,0,"1","PRKCH"
"RASGRP1",0,2.0001144109524,0.35,0.117,0,"1","RASGRP1"
"ITGA4",0,1.7208068576594,0.429,0.198,0,"1","ITGA4"
"ARAP2",0,1.77373038017762,0.389,0.159,0,"1","ARAP2"
"TIGIT",0,1.56052603724776,0.324,0.098,0,"1","TIGIT"
"BIN2",0,1.59448033204655,0.378,0.156,0,"1","BIN2"
"SLFN12L",0,2.79936778266438,0.263,0.042,0,"1","SLFN12L"
"ZAP70",0,2.43037995304283,0.278,0.059,0,"1","ZAP70"
"SH2D2A",0,2.37315719327773,0.281,0.07,0,"1","SH2D2A"
"ABHD17A",0,1.64299107752377,0.503,0.293,0,"1","ABHD17A"
"TNFSF14",0,2.54124181696926,0.275,0.066,0,"1","TNFSF14"
"BCL11B",0,1.73549607648801,0.321,0.113,0,"1","BCL11B"
"PTPN4",0,2.44275905211091,0.286,0.082,0,"1","PTPN4"
"CD6",0,2.01452308337503,0.287,0.085,0,"1","CD6"
"GPR174",0,2.73164230898018,0.254,0.053,0,"1","GPR174"
"IPCEF1",0,1.68570475865522,0.293,0.092,0,"1","IPCEF1"
"GIMAP1",0,2.39155358244418,0.287,0.086,0,"1","GIMAP1"
"GATA3",0,1.90315675460369,0.282,0.081,0,"1","GATA3"
"STAT4",0,1.97613162696565,0.284,0.089,0,"1","STAT4"
"SRSF7",0,1.18945852877304,0.843,0.652,0,"1","SRSF7"
"ZFP36L2",0,0.861113341146786,0.907,0.732,0,"1","ZFP36L2"
"HLA-A",0,1.08296570414508,0.984,0.821,0,"1","HLA-A"
"HLA-C",0,1.00074098019834,0.972,0.815,0,"1","HLA-C"
