"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TPI11",1.89849847393725e-28,0.766643722727268,0.761,0.557,5.312758129466e-24,"4","TPI1"
"GNG51",4.96860844325232e-28,0.835297773382448,0.672,0.443,1.39041538675973e-23,"4","GNG5"
"CD521",5.46723783614803e-28,0.57846116679806,0.948,0.768,1.52995183606766e-23,"4","CD52"
"PRDX51",1.96349961778266e-27,0.942088277582089,0.591,0.363,5.49465733040299e-23,"4","PRDX5"
"FASLG",7.05953734079239e-27,1.42102223945175,0.287,0.114,1.97554092944734e-22,"4","FASLG"
"PHLDA12",7.24919318027108e-27,0.991858872419867,0.548,0.317,2.02861421956706e-22,"4","PHLDA1"
"CD821",1.12407461536973e-26,1.16571186511643,0.467,0.253,3.14561040365064e-22,"4","CD82"
"OASL1",2.90851581118351e-26,1.28588905768079,0.391,0.189,8.13919064601595e-22,"4","OASL"
"RPS4Y12",8.2145810592148e-26,0.676601937667629,0.735,0.442,2.29876836361067e-21,"4","RPS4Y1"
"PSME12",1.1595061247786e-25,0.543903373158987,0.902,0.735,3.24476193958043e-21,"4","PSME1"
"ENTPD1",3.52211183353861e-25,1.42713019034206,0.267,0.105,9.85627775497446e-21,"4","ENTPD1"
"PFN11",1.49865417153258e-24,0.415276710998547,0.976,0.875,4.19383383361677e-20,"4","PFN1"
"HMGB12",1.65651058903747e-24,0.57321227895385,0.878,0.705,4.63557923236246e-20,"4","HMGB1"
"APOBEC3C1",1.66128456345721e-24,1.37390926881705,0.361,0.181,4.64893872237865e-20,"4","APOBEC3C"
"PLSCR1",3.2468051304761e-24,1.51532886257032,0.272,0.113,9.08585947712431e-20,"4","PLSCR1"
"CLIC3",4.79385885959399e-24,1.3813088895015,0.304,0.133,1.34151346326878e-19,"4","CLIC3"
"CD22",1.25323320017864e-23,0.579416681159629,0.861,0.694,3.5070477873799e-19,"4","CD2"
"XAF1",1.26578826291058e-23,1.32855695368933,0.304,0.135,3.54218187492896e-19,"4","XAF1"
"HLA-DPA12",1.36638588602728e-23,0.557105764947296,0.828,0.605,3.82369426345874e-19,"4","HLA-DPA1"
"G3BP22",1.95601608976538e-23,0.843199182713534,0.598,0.384,5.47371542559944e-19,"4","G3BP2"
"UQCR111",2.68971150462736e-23,0.716970634064359,0.717,0.528,7.5268886745492e-19,"4","UQCR11"
"RARRES32",8.8449335552039e-23,0.57842315824079,0.85,0.664,2.47516620608826e-18,"4","RARRES3"
"TNIP3",9.22550244672695e-23,1.36437470170936,0.25,0.099,2.58166460469207e-18,"4","TNIP3"
"CTSC2",3.41066055469932e-22,0.747297755736844,0.637,0.415,9.54439249627058e-18,"4","CTSC"
"ZNF683",4.43283604833652e-22,0.960574524588469,0.298,0.127,1.24048483976649e-17,"4","ZNF683"
"UQCR101",8.27363620119855e-22,0.658645286528038,0.704,0.506,2.3152943545434e-17,"4","UQCR10"
"RGS101",5.80146984000553e-21,0.789363656440717,0.552,0.35,1.62348332002715e-16,"4","RGS10"
"SIRPG1",1.2700476210649e-20,1.21195178132082,0.354,0.18,3.55410126278801e-16,"4","SIRPG"
"MAD2L2",1.32580330960221e-20,1.26956066590324,0.283,0.13,3.71012798159082e-16,"4","MAD2L2"
"EPSTI11",1.33334662544019e-20,1.33290259718579,0.307,0.148,3.73123719663183e-16,"4","EPSTI1"
"CCND21",1.59545578941146e-20,1.06048269851114,0.389,0.206,4.46472348108903e-16,"4","CCND2"
"IFI35",2.12803986061971e-20,1.23391868719411,0.341,0.174,5.9551067459582e-16,"4","IFI35"
"PRDX6",3.99099127714711e-20,1.00605725510221,0.48,0.303,1.11683899899685e-15,"4","PRDX6"
"RHOA",5.99145892052724e-20,0.578239243394695,0.796,0.622,1.67664986432034e-15,"4","RHOA"
"SERF21",1.31221349485043e-19,0.402547952906404,0.954,0.851,3.67209824398943e-15,"4","SERF2"
"EVL2",2.01362026680452e-19,0.544851288035641,0.759,0.55,5.63491495462577e-15,"4","EVL"
"TYMP1",7.2746401936181e-19,0.73942453202141,0.47,0.274,2.03573531178209e-14,"4","TYMP"
"ACTB1",1.0681026492634e-18,0.327947431382535,1,0.923,2.9889784536987e-14,"4","ACTB"
"COMMD8",1.09396967888021e-18,1.38162236149247,0.25,0.112,3.06136474937838e-14,"4","COMMD8"
"HM13",2.32957732390968e-18,0.962693710478144,0.378,0.21,6.51908918322886e-14,"4","HM13"
"NDUFS52",4.07247112022656e-18,0.558366113220926,0.796,0.62,1.1396403182842e-13,"4","NDUFS5"
"RAC11",4.81439025002626e-18,0.812450026822273,0.537,0.358,1.34725896756735e-13,"4","RAC1"
"HSPB1",6.28865088271666e-18,0.268822181952594,0.639,0.434,1.75981606301943e-13,"4","HSPB1"
"LGALS31",6.59055431709019e-18,0.670691117213231,0.589,0.389,1.84430072009452e-13,"4","LGALS3"
"SP100",1.04359678513459e-17,0.795837064315924,0.509,0.322,2.92040124352062e-13,"4","SP100"
"SEM11",1.22090810935882e-17,0.611220744323949,0.665,0.467,3.41658925322972e-13,"4","SEM1"
"LSM2",1.58810826544054e-17,0.923576101445925,0.402,0.232,4.44416217000881e-13,"4","LSM2"
"TMSB101",1.73355171439042e-17,0.2952263933818,0.996,0.912,4.85117111755014e-13,"4","TMSB10"
"PPP1CA1",2.46168590502505e-17,0.714793424578031,0.591,0.401,6.88878183662211e-13,"4","PPP1CA"
"MYL62",3.55311380883443e-17,0.379727252233762,0.97,0.848,9.94303368264228e-13,"4","MYL6"
"PGAM11",4.42760042169322e-17,0.696364895631941,0.6,0.408,1.23901970200663e-12,"4","PGAM1"
"CD272",4.98685151937137e-17,0.653537958774771,0.543,0.351,1.39552052918088e-12,"4","CD27"
"GBP51",5.00898848800651e-17,0.561722503768876,0.539,0.337,1.40171533848374e-12,"4","GBP5"
"OXNAD11",6.63473099500252e-17,0.875089947896483,0.348,0.184,1.85666312164151e-12,"4","OXNAD1"
"HLA-DRA2",8.41386135450237e-17,0.343385332490367,0.691,0.473,2.35453496144394e-12,"4","HLA-DRA"
"ARPC31",1.01997520013959e-16,0.461294043893836,0.835,0.67,2.85429860007064e-12,"4","ARPC3"
"ARPC21",1.3057566403113e-16,0.440316612524324,0.867,0.727,3.65402938224714e-12,"4","ARPC2"
"SHISA51",1.36357783521146e-16,0.882423011826417,0.426,0.258,3.81583621405576e-12,"4","SHISA5"
"SNX3",1.49525707746748e-16,0.796570248721151,0.443,0.271,4.18432740558498e-12,"4","SNX3"
"ANXA52",1.63814561060861e-16,0.634967735770576,0.563,0.368,4.58418667672715e-12,"4","ANXA5"
"C12orf752",1.76320118679101e-16,0.918560830639723,0.42,0.256,4.93414220111597e-12,"4","C12orf75"
"SRP142",2.05554195685441e-16,0.452971077481259,0.861,0.702,5.75222861206139e-12,"4","SRP14"
"SLC3A21",2.13591071514627e-16,0.782003473601563,0.483,0.304,5.97713254526532e-12,"4","SLC3A2"
"PARK72",2.30387763359915e-16,0.580957625289317,0.709,0.518,6.44717116986385e-12,"4","PARK7"
"CD961",3.31105214597101e-16,0.683015135057765,0.533,0.359,9.26564832528528e-12,"4","CD96"
"PRELID1",3.59284949050315e-16,0.739018690869603,0.493,0.321,1.0054230014224e-11,"4","PRELID1"
"REEP52",4.90950301461964e-16,0.718363187388041,0.539,0.363,1.37387532361116e-11,"4","REEP5"
"APOBEC3G1",6.00931820455262e-16,0.653672096585967,0.548,0.359,1.68164760636201e-11,"4","APOBEC3G"
"HLA-DRB12",6.11072396995914e-16,0.488017624726745,0.748,0.539,1.71002499575337e-11,"4","HLA-DRB1"
"HMGN2",6.41032972783052e-16,0.669394220279861,0.617,0.442,1.79386667103609e-11,"4","HMGN2"
"ATP5E1",6.51501027030019e-16,0.336282073844769,0.972,0.856,1.8231604740408e-11,"4","ATP5E"
"IRF7",7.64179183814818e-16,1.04721648491257,0.33,0.183,2.13847902798739e-11,"4","IRF7"
"MIF1",8.54764959844763e-16,0.443243581134506,0.876,0.744,2.39197426362958e-11,"4","MIF"
"NOP101",9.13125378898679e-16,0.65683766723227,0.561,0.377,2.55529006031006e-11,"4","NOP10"
"HOPX2",1.33781762939282e-15,0.94772331725274,0.343,0.189,3.74374885409288e-11,"4","HOPX"
"MYL12A1",1.40756000912993e-15,0.384514120340003,0.907,0.729,3.9389159295492e-11,"4","MYL12A"
"IFI27L21",1.43167629334696e-15,0.827902408344981,0.485,0.329,4.00640293930212e-11,"4","IFI27L2"
"LINC00116",1.4524501969218e-15,1.12063141175074,0.274,0.14,4.06453663106596e-11,"4","LINC00116"
"PGK11",1.55947307921622e-15,0.564608942300307,0.689,0.527,4.36402946487867e-11,"4","PGK1"
"RAB27A1",1.5766220600104e-15,0.869820989571571,0.409,0.251,4.4120191727331e-11,"4","RAB27A"
"AHI11",1.60348726466673e-15,0.978879150108558,0.3,0.156,4.48719876144336e-11,"4","AHI1"
"MYL12B1",1.84033145150676e-15,0.479722344656448,0.848,0.685,5.14998353389652e-11,"4","MYL12B"
"GATA31",2.18180935009277e-15,0.785199461775674,0.415,0.244,6.10557528529961e-11,"4","GATA3"
"RPS191",2.29269874677797e-15,0.318572326364069,0.996,0.912,6.41588817298348e-11,"4","RPS19"
"HLA-DMA1",2.32204790573732e-15,0.711663015945409,0.411,0.244,6.49801885941532e-11,"4","HLA-DMA"
"CHST121",2.48053114311531e-15,1.03062435277722,0.328,0.181,6.94151835089389e-11,"4","CHST12"
"DBI1",3.9219694626585e-15,0.641599304189941,0.624,0.457,1.09752393443036e-10,"4","DBI"
"FTL",4.94532515421809e-15,0.353194945653069,0.965,0.879,1.38389979115639e-10,"4","FTL"
"COMMD71",6.0890144796033e-15,0.896983622940458,0.354,0.206,1.70394981197219e-10,"4","COMMD7"
"HLA-E2",6.21238773251642e-15,0.32117495843483,0.972,0.858,1.73847458306739e-10,"4","HLA-E"
"LAP3",6.82418609323955e-15,1.08187593320912,0.27,0.139,1.90968023633215e-10,"4","LAP3"
"ATP5J21",9.45600463866302e-15,0.548422315525051,0.641,0.47,2.64616833808346e-10,"4","ATP5J2"
"EDF11",9.80114106916252e-15,0.554174859757116,0.711,0.551,2.74275131679444e-10,"4","EDF1"
"FKBP1A1",1.02601788644651e-14,0.789061029793029,0.493,0.329,2.87120845343191e-10,"4","FKBP1A"
"PTPRCAP2",1.50043140240931e-14,0.464300352540885,0.778,0.631,4.19880723650222e-10,"4","PTPRCAP"
"PTPN221",1.56196493594356e-14,0.646431269062545,0.465,0.298,4.37100267674446e-10,"4","PTPN22"
"ATP5G32",1.56665472397993e-14,0.550043266421613,0.67,0.517,4.38412657958543e-10,"4","ATP5G3"
"SRI1",1.5888854409611e-14,0.772637036058882,0.474,0.314,4.44633701798554e-10,"4","SRI"
"CALCOCO2",2.13285207561993e-14,0.93170889196122,0.324,0.18,5.9685732484148e-10,"4","CALCOCO2"
"CLEC2D1",2.41005494577302e-14,0.681383631457539,0.509,0.34,6.74429776025123e-10,"4","CLEC2D"
"SUMO21",2.41880139088664e-14,0.446209834442529,0.83,0.667,6.76877381225716e-10,"4","SUMO2"
"CCDC85B",3.53230342250217e-14,0.698121604180533,0.478,0.319,9.88479789753008e-10,"4","CCDC85B"
"SYNGR21",3.74820063009253e-14,0.608967770866957,0.476,0.307,1.04889646432509e-09,"4","SYNGR2"
"ARHGAP91",5.41315285709812e-14,0.756519908398437,0.4,0.244,1.51481669553034e-09,"4","ARHGAP9"
"C20orf241",5.84946516341366e-14,0.824997871951276,0.454,0.303,1.63691433132968e-09,"4","C20orf24"
"STIP1",8.36972258277733e-14,0.915478905343433,0.33,0.189,2.34218316756441e-09,"4","STIP1"
"SLIRP1",9.63482757830912e-14,0.90457177533014,0.354,0.211,2.69621014951402e-09,"4","SLIRP"
"PDCD11",1.04988883391671e-13,0.890555145525969,0.3,0.164,2.93800891283253e-09,"4","PDCD1"
"ANXA21",1.7291412730169e-13,0.664840652738315,0.45,0.287,4.8388289384105e-09,"4","ANXA2"
"LCK2",1.89808299319695e-13,0.493079466172196,0.691,0.511,5.31159544816234e-09,"4","LCK"
"TMEM2581",2.20514259475466e-13,0.547122451060966,0.626,0.468,6.17087103716144e-09,"4","TMEM258"
"USMG51",3.27823424381532e-13,0.552397625154387,0.624,0.474,9.17381070789279e-09,"4","USMG5"
"HMGB21",3.42887810453204e-13,0.541034572501038,0.574,0.404,9.59537248772247e-09,"4","HMGB2"
"NDUFA31",3.45941071740708e-13,0.579495771295181,0.583,0.414,9.68081495159197e-09,"4","NDUFA3"
"PLA2G161",6.15779901823909e-13,0.86147703658278,0.311,0.174,1.72319847726403e-08,"4","PLA2G16"
"CAPZB1",7.37909889989323e-13,0.529404193138681,0.663,0.513,2.06496703614612e-08,"4","CAPZB"
"SEC61G1",1.2796323680804e-12,0.607523861192375,0.541,0.386,3.58092321883619e-08,"4","SEC61G"
"RPS19BP1",1.36620188580245e-12,0.760791817265549,0.337,0.201,3.82317935722958e-08,"4","RPS19BP1"
"C5orf56",1.52950922217444e-12,0.889278490390854,0.291,0.162,4.28017860733295e-08,"4","C5orf56"
"TNFRSF181",1.53555671806695e-12,0.343496524955636,0.376,0.219,4.29710191983856e-08,"4","TNFRSF18"
"STK17A1",1.55743421720704e-12,0.440570426699153,0.648,0.48,4.35832391343217e-08,"4","STK17A"
"WDR83OS1",1.57201356463085e-12,0.547127009068013,0.578,0.424,4.39912275926298e-08,"4","WDR83OS"
"KLRD11",1.65789959733077e-12,0.685094132881508,0.37,0.22,4.63946623317042e-08,"4","KLRD1"
"PDIA6",1.70233541021719e-12,0.758061154804387,0.4,0.258,4.76381541195179e-08,"4","PDIA6"
"BANF1",1.88131322924111e-12,0.786050817222926,0.365,0.225,5.26466694070831e-08,"4","BANF1"
"SNRPD31",2.07827923228844e-12,0.730337413957709,0.448,0.302,5.81585660363597e-08,"4","SNRPD3"
"CHCHD10",2.23591746272645e-12,0.795665997117033,0.413,0.266,6.2569914276937e-08,"4","CHCHD10"
"TIMM8B",2.43406536484682e-12,0.938631013778844,0.291,0.165,6.81148851698734e-08,"4","TIMM8B"
"SLA22",2.6122279911142e-12,0.70789183310974,0.391,0.242,7.31005881033397e-08,"4","SLA2"
"TMEM50A2",2.77864783503643e-12,0.499233265768599,0.628,0.473,7.77576810156595e-08,"4","TMEM50A"
"GBP1",3.21824355892468e-12,0.921549463015249,0.311,0.183,9.00593277529481e-08,"4","GBP1"
"OCIAD22",3.29160154442919e-12,0.592889765463389,0.474,0.322,9.21121776193066e-08,"4","OCIAD2"
"ELOB1",3.66606184346451e-12,0.422569634050535,0.767,0.617,1.02591074627511e-07,"4","ELOB"
"VAMP81",3.93185419021909e-12,0.563073353859504,0.561,0.421,1.10029007659091e-07,"4","VAMP8"
"GSTO1",5.21404256732676e-12,0.964069630682902,0.285,0.165,1.45909767204072e-07,"4","GSTO1"
"RAC21",6.16581031852324e-12,0.391086702366152,0.846,0.704,1.72544035953554e-07,"4","RAC2"
"TRAPPC2L",6.99142301039831e-12,0.937059690351998,0.285,0.164,1.95647981522986e-07,"4","TRAPPC2L"
"SPCS21",7.04949693153261e-12,0.629067542654053,0.435,0.285,1.97273122132009e-07,"4","SPCS2"
"RPP21",7.65896581303116e-12,0.817310992972912,0.293,0.169,2.14328499311864e-07,"4","RPP21"
"CHMP5",8.89202355896265e-12,0.948014219449609,0.283,0.162,2.48834387274011e-07,"4","CHMP5"
"GUK12",8.99326295598187e-12,0.427965218237098,0.711,0.553,2.51667470560197e-07,"4","GUK1"
"MIEN11",9.2281291829121e-12,0.828094371436964,0.352,0.222,2.58239967054612e-07,"4","MIEN1"
"ADAR",9.39957965371809e-12,0.710064652313746,0.376,0.238,2.63037837029647e-07,"4","ADAR"
"COX5A1",1.16121940180654e-11,0.579291007117775,0.572,0.432,3.24955637401542e-07,"4","COX5A"
"RBCK11",1.18595658666285e-11,0.884995059903308,0.339,0.213,3.31878091211731e-07,"4","RBCK1"
"HLA-DQA12",1.32448100667024e-11,0.510029782796768,0.463,0.298,3.706427649066e-07,"4","HLA-DQA1"
"H2AFZ2",1.3593184759174e-11,0.475027728262276,0.707,0.577,3.80391682300726e-07,"4","H2AFZ"
"NOL71",1.61869685312965e-11,0.69677852144702,0.424,0.283,4.52976127379801e-07,"4","NOL7"
"DNPH11",1.6188985774633e-11,0.489977160674399,0.446,0.288,4.53032577917328e-07,"4","DNPH1"
"NDUFA41",1.62229377131899e-11,0.455231432391441,0.715,0.581,4.53982688965905e-07,"4","NDUFA4"
"ITM2A1",2.27327303797483e-11,0.481356943447515,0.68,0.536,6.36152726946877e-07,"4","ITM2A"
"PRR131",2.33527369082368e-11,0.475458079716792,0.626,0.472,6.53502989640098e-07,"4","PRR13"
"LYST1",2.34333997389036e-11,0.585153412354655,0.441,0.29,6.55760258293479e-07,"4","LYST"
"CDK2AP21",2.89758674626435e-11,0.699858606423736,0.42,0.277,8.10860675074615e-07,"4","CDK2AP2"
"C14orf21",3.21515719198147e-11,0.568153846303048,0.496,0.358,8.99729588604093e-07,"4","C14orf2"
"DOK2",3.29068016121553e-11,0.687545150637256,0.417,0.274,9.20863936314554e-07,"4","DOK2"
"CCT7",3.37554592723961e-11,0.836965365281333,0.337,0.214,9.44612772278734e-07,"4","CCT7"
"HNRNPA31",3.38602287082535e-11,0.508529200633807,0.585,0.443,9.47544640171767e-07,"4","HNRNPA3"
"PTPN6",4.16852984746453e-11,0.939556317119106,0.259,0.144,1.16652139251447e-06,"4","PTPN6"
"COX6B11",4.46244662533627e-11,0.409872076659605,0.743,0.6,1.2487710636341e-06,"4","COX6B1"
"LDLRAD41",4.56380202608212e-11,0.76862124308476,0.309,0.185,1.27713435897882e-06,"4","LDLRAD4"
"TAP11",4.61287744174463e-11,0.669563730570127,0.439,0.306,1.29086762329782e-06,"4","TAP1"
"TRMT1122",4.88533552297462e-11,0.50142128792788,0.611,0.476,1.36711229274922e-06,"4","TRMT112"
"SNRPE1",4.91922705309889e-11,0.823719912868208,0.309,0.187,1.37659649853919e-06,"4","SNRPE"
"COPZ11",4.99101205099497e-11,0.91523600069847,0.278,0.164,1.39668481235043e-06,"4","COPZ1"
"COPE2",6.00284553894483e-11,0.551210005676093,0.515,0.368,1.67983629561832e-06,"4","COPE"
"POMP",7.37919766826352e-11,0.527341659815681,0.543,0.399,2.06499467548686e-06,"4","POMP"
"FAM96B1",9.3036968325504e-11,0.557320896874236,0.507,0.368,2.6035465216209e-06,"4","FAM96B"
"PAG11",1.12702236360569e-10,0.820530050311308,0.291,0.175,3.15385938231415e-06,"4","PAG1"
"SSBP1",1.12812648867568e-10,0.628140151713818,0.42,0.284,3.15694916591002e-06,"4","SSBP1"
"RPL36AL1",1.19879237906942e-10,0.311045770214359,0.898,0.753,3.35470059358786e-06,"4","RPL36AL"
"PAXX2",1.33674677515973e-10,0.476120563997328,0.589,0.45,3.740752175607e-06,"4","PAXX"
"COX8A2",1.34771041653387e-10,0.416767676973699,0.676,0.547,3.77143282962839e-06,"4","COX8A"
"RNF1671",1.34987017107401e-10,0.736406257130782,0.372,0.243,3.77747668673351e-06,"4","RNF167"
"TMEM14C",1.37201377985014e-10,0.91402979278872,0.254,0.145,3.83944336153264e-06,"4","TMEM14C"
"RALY",1.51951024095523e-10,0.738091418804742,0.417,0.29,4.25219745828911e-06,"4","RALY"
"TRAPPC12",1.55830765086427e-10,0.530065241643452,0.541,0.411,4.36076813017859e-06,"4","TRAPPC1"
"MAPRE2",1.70005247941595e-10,0.858296373040614,0.259,0.148,4.7574268583976e-06,"4","MAPRE2"
"COX6C1",1.90601842760642e-10,0.423448894701838,0.717,0.592,5.33380196781381e-06,"4","COX6C"
"ZFP36L23",1.98838938964274e-10,0.271948479587803,0.876,0.728,5.56430886797623e-06,"4","ZFP36L2"
"SNRPC1",2.06727905918756e-10,0.743190659991714,0.328,0.208,5.78507371923046e-06,"4","SNRPC"
"TRIM221",2.35120537898149e-10,0.63588051182319,0.402,0.27,6.5796131325418e-06,"4","TRIM22"
"FABP51",2.57335158370233e-10,0.3734391943971,0.498,0.338,7.20126707183261e-06,"4","FABP5"
"COX6A11",2.70613098544054e-10,0.367128963567591,0.802,0.663,7.57283694965681e-06,"4","COX6A1"
"MZT2A1",3.08782181673533e-10,0.642961777810827,0.437,0.304,8.64096057195213e-06,"4","MZT2A"
"PPIB1",3.09112493277757e-10,0.397885601488681,0.739,0.613,8.65020401188475e-06,"4","PPIB"
"KRTCAP2",3.18423044505145e-10,0.443262534825295,0.652,0.502,8.91075047743198e-06,"4","KRTCAP2"
"PTGES31",3.52940299322648e-10,0.399802514818096,0.654,0.497,9.87668133624497e-06,"4","PTGES3"
"UBE2L3",3.70237578999864e-10,0.685777223767498,0.374,0.246,1.03607284107322e-05,"4","UBE2L3"
"NDUFB31",3.73657477452953e-10,0.716435857210425,0.354,0.234,1.04564308490434e-05,"4","NDUFB3"
"ENSA",4.30044027272095e-10,0.777680108021746,0.391,0.268,1.20343520591823e-05,"4","ENSA"
"CLIC12",4.34278414912019e-10,0.304702602819029,0.865,0.725,1.21528471628979e-05,"4","CLIC1"
"MOB1A",4.6450842259069e-10,0.766280734400023,0.32,0.202,1.29988036977779e-05,"4","MOB1A"
"ATP5I1",5.51932376978285e-10,0.592719349762913,0.496,0.371,1.54452756373603e-05,"4","ATP5I"
"CALR1",5.7138604600411e-10,0.498481194209894,0.593,0.463,1.5989667111379e-05,"4","CALR"
"SAP18",5.85530614960726e-10,0.344194773385346,0.663,0.505,1.6385488729061e-05,"4","SAP18"
"ZYX2",6.83416649609665e-10,0.599707585546752,0.461,0.325,1.91247315226769e-05,"4","ZYX"
"ATP5G21",8.87750980606168e-10,0.299443619854378,0.878,0.734,2.4842823441283e-05,"4","ATP5G2"
"TMEM592",8.91714300673684e-10,0.453040349632852,0.565,0.432,2.49537329900524e-05,"4","TMEM59"
"UBE2I1",9.88674687992981e-10,0.587840282844222,0.454,0.324,2.76670724687956e-05,"4","UBE2I"
"HLA-DQA22",1.04162410343164e-09,0.606434540293452,0.363,0.236,2.91488089104311e-05,"4","HLA-DQA2"
"HMGN31",1.28811971319538e-09,0.702042437299277,0.326,0.209,3.60467420540595e-05,"4","HMGN3"
"PPP4C1",1.38176176747038e-09,0.672419578369989,0.376,0.259,3.86672213008912e-05,"4","PPP4C"
"C11orf58",1.63843381520497e-09,0.55567542015445,0.478,0.354,4.5849931884696e-05,"4","C11orf58"
"NUDC",1.82619631247261e-09,0.653230875540009,0.38,0.256,5.11042776082336e-05,"4","NUDC"
"GADD45GIP1",1.88910026447316e-09,0.702672924687448,0.365,0.245,5.28645818010168e-05,"4","GADD45GIP1"
"TSPO1",1.91282867782633e-09,0.545887510390629,0.496,0.373,5.35285977202921e-05,"4","TSPO"
"CORO1A1",1.92999554216436e-09,0.304913609481882,0.874,0.721,5.40089952519274e-05,"4","CORO1A"
"SEC61B1",1.97010555621275e-09,0.406940160236269,0.637,0.494,5.51314338850575e-05,"4","SEC61B"
"TOB1",2.11350717811813e-09,0.738482409675103,0.298,0.184,5.91443848724578e-05,"4","TOB1"
"GTF3C61",2.19304287147663e-09,0.720319581215869,0.341,0.224,6.13701117154019e-05,"4","GTF3C6"
"RAP1B1",2.20942777911174e-09,0.513332428687734,0.489,0.364,6.18286269706629e-05,"4","RAP1B"
"GABARAP1",2.46213118835307e-09,0.408385468919823,0.717,0.595,6.89002791748724e-05,"4","GABARAP"
"ACTR31",2.6110763825092e-09,0.466825498893184,0.533,0.393,7.30683614881373e-05,"4","ACTR3"
"CMC21",2.83870583056364e-09,0.644621985219628,0.393,0.273,7.94383439624929e-05,"4","CMC2"
"TMA7",2.93310428044469e-09,0.279601550783365,0.893,0.79,8.20799901839643e-05,"4","TMA7"
"SELENOH",2.95323692043398e-09,0.557798670855357,0.472,0.343,8.26433819814246e-05,"4","SELENOH"
"NAP1L42",3.5146840090236e-09,0.658929487920812,0.393,0.273,9.83549173085165e-05,"4","NAP1L4"
"CYBA1",4.11206853995058e-09,0.294345080300542,0.893,0.768,0.000115072126021977,"4","CYBA"
"PHB",4.19128326391797e-09,0.770990235660523,0.259,0.156,0.00011728887085748,"4","PHB"
"ITM2B1",4.38439563755123e-09,0.304975157673436,0.852,0.712,0.000122692927521234,"4","ITM2B"
"NDUFS8",4.41623618648237e-09,0.651319839491815,0.398,0.279,0.000123583953442523,"4","NDUFS8"
"RAN1",4.48649787611429e-09,0.361217139118174,0.685,0.546,0.000125550156565182,"4","RAN"
"NDUFA121",4.73597023920478e-09,0.61006613103685,0.411,0.295,0.000132531391173906,"4","NDUFA12"
"PHPT11",4.78168232618423e-09,0.725096722549092,0.37,0.256,0.00013381059821594,"4","PHPT1"
"POLR2F1",5.66157311954125e-09,0.717330984642159,0.311,0.199,0.000158433462177242,"4","POLR2F"
"KRT10",6.42965428401453e-09,0.534419682731129,0.485,0.365,0.000179927445483863,"4","KRT10"
"DDOST1",8.35330789473144e-09,0.777590518276219,0.291,0.188,0.000233758968126165,"4","DDOST"
"ATP6V0C1",8.52942467486326e-09,0.362803509788299,0.639,0.494,0.000238687420101374,"4","ATP6V0C"
